system:index,class,.geo
00000000000000003298,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.218720000000001]}"
00000000000000003299,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.217752]}"
00000000000000003300,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.216784]}"
00000000000000003301,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.215816]}"
00000000000000003302,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.214848]}"
00000000000000003303,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.213880000000001]}"
00000000000000003304,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.212912000000001]}"
00000000000000003305,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.211944]}"
00000000000000003306,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.210976]}"
00000000000000003307,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.210008]}"
00000000000000003308,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.20904]}"
00000000000000003309,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.208072000000001]}"
00000000000000003310,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.207104000000001]}"
00000000000000003311,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.206136]}"
00000000000000003312,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.205168]}"
00000000000000003313,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.2042]}"
00000000000000003314,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.203232]}"
00000000000000003315,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.202264000000001]}"
00000000000000003316,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.201296000000001]}"
00000000000000003317,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.200328]}"
00000000000000003318,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.19936]}"
00000000000000003319,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.198392]}"
00000000000000003320,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.197424]}"
00000000000000003321,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.196456000000001]}"
00000000000000003322,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.195488000000001]}"
00000000000000003323,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.19452]}"
00000000000000003324,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.193552]}"
00000000000000003325,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.192584]}"
00000000000000003326,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.191616]}"
00000000000000003327,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.190648000000001]}"
00000000000000003328,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.189680000000001]}"
00000000000000003329,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.188712]}"
00000000000000003330,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.187744]}"
00000000000000003331,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.186776]}"
00000000000000003332,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.185808]}"
00000000000000003333,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.184840000000001]}"
00000000000000003334,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.183872000000001]}"
00000000000000003335,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.182904]}"
00000000000000003336,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.181936]}"
00000000000000003337,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.180968]}"
00000000000000003338,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.18]}"
00000000000000003339,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.179032000000001]}"
00000000000000003340,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.178064000000001]}"
00000000000000003341,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.177096]}"
00000000000000003342,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.176128]}"
00000000000000003343,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.17516]}"
00000000000000003344,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.174192000000001]}"
00000000000000003345,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.173224000000001]}"
00000000000000003346,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.172256]}"
00000000000000003347,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.171288]}"
00000000000000003348,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.17032]}"
00000000000000003349,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.169352]}"
00000000000000003350,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.168384000000001]}"
00000000000000003351,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.167416000000001]}"
00000000000000003352,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.166448]}"
00000000000000003353,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.16548]}"
00000000000000003354,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.164512]}"
00000000000000003355,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.163544]}"
00000000000000003356,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.162576000000001]}"
00000000000000003357,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.161608000000001]}"
00000000000000003358,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.16064]}"
00000000000000003359,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.159672]}"
00000000000000003360,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.158704]}"
00000000000000003361,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.157736]}"
00000000000000003362,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.156768000000001]}"
00000000000000003363,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.155800000000001]}"
00000000000000003364,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.154832]}"
00000000000000003365,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.153864]}"
00000000000000003366,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.152896]}"
00000000000000003367,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.151928]}"
00000000000000003368,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.150960000000001]}"
00000000000000003369,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.149992000000001]}"
00000000000000003370,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.149024]}"
00000000000000003371,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.148056]}"
00000000000000003372,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.147088]}"
00000000000000003373,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.14612]}"
00000000000000003374,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.145152000000001]}"
00000000000000003375,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.144184000000001]}"
00000000000000003376,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.143216]}"
00000000000000003377,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.142248]}"
00000000000000003378,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.14128]}"
00000000000000003379,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.140312]}"
00000000000000003380,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.139344000000001]}"
00000000000000003381,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.138376000000001]}"
00000000000000003382,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.137408]}"
00000000000000003383,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.13644]}"
00000000000000003384,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.135472]}"
00000000000000003385,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.134504]}"
00000000000000003386,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.133536000000001]}"
00000000000000003387,2,"{""type"":""Point"",""coordinates"":[-38.996616,-12.132568000000001]}"
00000000000000003388,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.32036]}"
00000000000000003389,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.319392]}"
00000000000000003390,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.318424]}"
00000000000000003391,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.317456]}"
00000000000000003392,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.316488000000001]}"
00000000000000003393,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.315520000000001]}"
00000000000000003394,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.314552]}"
00000000000000003395,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.310680000000001]}"
00000000000000003396,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.309712000000001]}"
00000000000000003397,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.308744]}"
00000000000000003398,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.307776]}"
00000000000000003399,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.306808]}"
00000000000000003400,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.30584]}"
00000000000000003401,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.304872000000001]}"
00000000000000003402,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.303904000000001]}"
00000000000000003403,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.302936]}"
00000000000000003404,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.301968]}"
00000000000000003405,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.301]}"
00000000000000003406,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.300032]}"
00000000000000003407,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.299064000000001]}"
00000000000000003408,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.298096000000001]}"
00000000000000003409,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.297128]}"
00000000000000003410,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.29616]}"
00000000000000003411,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.295192]}"
00000000000000003412,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.294224]}"
00000000000000003413,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.293256000000001]}"
00000000000000003414,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.292288000000001]}"
00000000000000003415,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.29132]}"
00000000000000003416,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.290352]}"
00000000000000003417,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.289384]}"
00000000000000003418,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.288416]}"
00000000000000003419,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.287448000000001]}"
00000000000000003420,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.286480000000001]}"
00000000000000003421,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.285512]}"
00000000000000003422,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.284544]}"
00000000000000003423,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.283576]}"
00000000000000003424,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.282608]}"
00000000000000003425,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.281640000000001]}"
00000000000000003426,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.280672000000001]}"
00000000000000003427,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.279704]}"
00000000000000003428,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.278736]}"
00000000000000003429,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.277768]}"
00000000000000003430,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.276800000000001]}"
00000000000000003431,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.275832000000001]}"
00000000000000003432,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.274864]}"
00000000000000003433,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.273896]}"
00000000000000003434,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.272928]}"
00000000000000003435,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.27196]}"
00000000000000003436,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.270992000000001]}"
00000000000000003437,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.270024000000001]}"
00000000000000003438,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.269056]}"
00000000000000003439,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.268088]}"
00000000000000003440,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.26712]}"
00000000000000003441,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.266152]}"
00000000000000003442,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.265184000000001]}"
00000000000000003443,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.264216000000001]}"
00000000000000003444,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.263248]}"
00000000000000003445,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.26228]}"
00000000000000003446,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.261312]}"
00000000000000003447,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.260344]}"
00000000000000003448,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.259376000000001]}"
00000000000000003449,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.258408000000001]}"
00000000000000003450,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.25744]}"
00000000000000003451,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.256472]}"
00000000000000003452,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.255504]}"
00000000000000003453,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.254536]}"
00000000000000003454,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.253568000000001]}"
00000000000000003455,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.252600000000001]}"
00000000000000003456,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.251632]}"
00000000000000003457,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.250664]}"
00000000000000003458,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.249696]}"
00000000000000003459,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.248728]}"
00000000000000003460,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.247760000000001]}"
00000000000000003461,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.246792000000001]}"
00000000000000003462,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.245824]}"
00000000000000003463,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.244856]}"
00000000000000003464,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.243888]}"
00000000000000003465,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.24292]}"
00000000000000003466,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.241952000000001]}"
00000000000000003467,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.240984000000001]}"
00000000000000003468,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.240016]}"
00000000000000003469,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.239048]}"
00000000000000003470,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.23808]}"
00000000000000003471,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.237112]}"
00000000000000003472,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.236144000000001]}"
00000000000000003473,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.235176000000001]}"
00000000000000003474,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.234208]}"
00000000000000003475,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.23324]}"
00000000000000003476,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.232272]}"
00000000000000003477,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.231304]}"
00000000000000003478,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.230336000000001]}"
00000000000000003479,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.229368000000001]}"
00000000000000003480,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.2284]}"
00000000000000003481,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.227432]}"
00000000000000003482,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.226464]}"
00000000000000003483,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.225496000000001]}"
00000000000000003484,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.224528000000001]}"
00000000000000003485,1,"{""type"":""Point"",""coordinates"":[-38.995092,-12.22356]}"
00000000000000003486,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.222592]}"
00000000000000003487,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.221624]}"
00000000000000003488,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.220656]}"
00000000000000003489,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.219688000000001]}"
00000000000000003490,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.218720000000001]}"
00000000000000003491,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.217752]}"
00000000000000003492,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.216784]}"
00000000000000003493,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.215816]}"
00000000000000003494,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.214848]}"
00000000000000003495,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.213880000000001]}"
00000000000000003496,2,"{""type"":""Point"",""coordinates"":[-38.995092,-12.212912000000001]}"
