system:index,.geo
00000000000000009520,"{""type"":""Point"",""coordinates"":[-38.881161956521744,-12.226647353760447]}"
00000000000000009521,"{""type"":""Point"",""coordinates"":[-38.881161956521744,-12.217479665738162]}"
00000000000000009522,"{""type"":""Point"",""coordinates"":[-38.881161956521744,-12.208311977715878]}"
00000000000000009523,"{""type"":""Point"",""coordinates"":[-38.881161956521744,-12.199144289693594]}"
00000000000000009524,"{""type"":""Point"",""coordinates"":[-38.881161956521744,-12.18997660167131]}"
00000000000000009525,"{""type"":""Point"",""coordinates"":[-38.881161956521744,-12.180808913649026]}"
00000000000000009526,"{""type"":""Point"",""coordinates"":[-38.881161956521744,-12.171641225626741]}"
00000000000000009527,"{""type"":""Point"",""coordinates"":[-38.881161956521744,-12.149800557103065]}"
00000000000000009528,"{""type"":""Point"",""coordinates"":[-38.88088586956522,-12.32452590529248]}"
00000000000000009529,"{""type"":""Point"",""coordinates"":[-38.88088586956522,-12.315358217270196]}"
00000000000000009530,"{""type"":""Point"",""coordinates"":[-38.88088586956522,-12.306190529247912]}"
00000000000000009531,"{""type"":""Point"",""coordinates"":[-38.88088586956522,-12.297022841225628]}"
00000000000000009532,"{""type"":""Point"",""coordinates"":[-38.88088586956522,-12.287855153203344]}"
00000000000000009533,"{""type"":""Point"",""coordinates"":[-38.88088586956522,-12.27868746518106]}"
00000000000000009534,"{""type"":""Point"",""coordinates"":[-38.88088586956522,-12.269519777158775]}"
00000000000000009535,"{""type"":""Point"",""coordinates"":[-38.88088586956522,-12.260352089136491]}"
00000000000000009536,"{""type"":""Point"",""coordinates"":[-38.88088586956522,-12.251184401114207]}"
00000000000000009537,"{""type"":""Point"",""coordinates"":[-38.88088586956522,-12.242016713091923]}"
00000000000000009538,"{""type"":""Point"",""coordinates"":[-38.88088586956522,-12.232849025069639]}"
00000000000000009539,"{""type"":""Point"",""coordinates"":[-38.88088586956522,-12.223681337047354]}"
00000000000000009540,"{""type"":""Point"",""coordinates"":[-38.88088586956522,-12.21451364902507]}"
00000000000000009541,"{""type"":""Point"",""coordinates"":[-38.88088586956522,-12.205345961002786]}"
00000000000000009542,"{""type"":""Point"",""coordinates"":[-38.88088586956522,-12.196178272980502]}"
00000000000000009543,"{""type"":""Point"",""coordinates"":[-38.88088586956522,-12.187010584958218]}"
00000000000000009544,"{""type"":""Point"",""coordinates"":[-38.88088586956522,-12.177842896935934]}"
00000000000000009545,"{""type"":""Point"",""coordinates"":[-38.88088586956522,-12.16867520891365]}"
00000000000000009546,"{""type"":""Point"",""coordinates"":[-38.8806097826087,-12.32452590529248]}"
00000000000000009547,"{""type"":""Point"",""coordinates"":[-38.8806097826087,-12.315358217270196]}"
00000000000000009548,"{""type"":""Point"",""coordinates"":[-38.8806097826087,-12.306190529247912]}"
00000000000000009549,"{""type"":""Point"",""coordinates"":[-38.8806097826087,-12.297022841225628]}"
00000000000000009550,"{""type"":""Point"",""coordinates"":[-38.8806097826087,-12.287855153203344]}"
00000000000000009551,"{""type"":""Point"",""coordinates"":[-38.8806097826087,-12.27868746518106]}"
00000000000000009552,"{""type"":""Point"",""coordinates"":[-38.8806097826087,-12.269519777158775]}"
00000000000000009553,"{""type"":""Point"",""coordinates"":[-38.8806097826087,-12.260352089136491]}"
00000000000000009554,"{""type"":""Point"",""coordinates"":[-38.8806097826087,-12.251184401114207]}"
00000000000000009555,"{""type"":""Point"",""coordinates"":[-38.8806097826087,-12.242016713091923]}"
00000000000000009556,"{""type"":""Point"",""coordinates"":[-38.8806097826087,-12.232849025069639]}"
00000000000000009557,"{""type"":""Point"",""coordinates"":[-38.8806097826087,-12.223681337047354]}"
00000000000000009558,"{""type"":""Point"",""coordinates"":[-38.8806097826087,-12.21451364902507]}"
00000000000000009559,"{""type"":""Point"",""coordinates"":[-38.8806097826087,-12.205345961002786]}"
00000000000000009560,"{""type"":""Point"",""coordinates"":[-38.8806097826087,-12.196178272980502]}"
00000000000000009561,"{""type"":""Point"",""coordinates"":[-38.8806097826087,-12.187010584958218]}"
00000000000000009562,"{""type"":""Point"",""coordinates"":[-38.8806097826087,-12.177842896935934]}"
00000000000000009563,"{""type"":""Point"",""coordinates"":[-38.8806097826087,-12.16867520891365]}"
00000000000000009564,"{""type"":""Point"",""coordinates"":[-38.880333695652176,-12.32263844011142]}"
00000000000000009565,"{""type"":""Point"",""coordinates"":[-38.880333695652176,-12.313470752089136]}"
00000000000000009566,"{""type"":""Point"",""coordinates"":[-38.880333695652176,-12.304303064066852]}"
00000000000000009567,"{""type"":""Point"",""coordinates"":[-38.880333695652176,-12.29513537604457]}"
00000000000000009568,"{""type"":""Point"",""coordinates"":[-38.880333695652176,-12.285967688022286]}"
00000000000000009569,"{""type"":""Point"",""coordinates"":[-38.880333695652176,-12.276800000000001]}"
00000000000000009570,"{""type"":""Point"",""coordinates"":[-38.880333695652176,-12.267632311977717]}"
00000000000000009571,"{""type"":""Point"",""coordinates"":[-38.880333695652176,-12.258464623955433]}"
00000000000000009572,"{""type"":""Point"",""coordinates"":[-38.880333695652176,-12.249296935933149]}"
00000000000000009573,"{""type"":""Point"",""coordinates"":[-38.880333695652176,-12.240129247910865]}"
00000000000000009574,"{""type"":""Point"",""coordinates"":[-38.880333695652176,-12.23096155988858]}"
00000000000000009575,"{""type"":""Point"",""coordinates"":[-38.880333695652176,-12.221793871866296]}"
00000000000000009576,"{""type"":""Point"",""coordinates"":[-38.880333695652176,-12.212626183844012]}"
00000000000000009577,"{""type"":""Point"",""coordinates"":[-38.880333695652176,-12.203458495821728]}"
00000000000000009578,"{""type"":""Point"",""coordinates"":[-38.880333695652176,-12.194290807799444]}"
00000000000000009579,"{""type"":""Point"",""coordinates"":[-38.880333695652176,-12.18512311977716]}"
00000000000000009580,"{""type"":""Point"",""coordinates"":[-38.880333695652176,-12.175955431754875]}"
00000000000000009581,"{""type"":""Point"",""coordinates"":[-38.880333695652176,-12.166787743732591]}"
00000000000000009582,"{""type"":""Point"",""coordinates"":[-38.88005760869566,-12.31940278551532]}"
00000000000000009583,"{""type"":""Point"",""coordinates"":[-38.88005760869566,-12.310235097493036]}"
00000000000000009584,"{""type"":""Point"",""coordinates"":[-38.88005760869566,-12.301067409470752]}"
00000000000000009585,"{""type"":""Point"",""coordinates"":[-38.88005760869566,-12.291899721448468]}"
00000000000000009586,"{""type"":""Point"",""coordinates"":[-38.88005760869566,-12.282732033426184]}"
00000000000000009587,"{""type"":""Point"",""coordinates"":[-38.88005760869566,-12.2735643454039]}"
00000000000000009588,"{""type"":""Point"",""coordinates"":[-38.88005760869566,-12.264396657381617]}"
00000000000000009589,"{""type"":""Point"",""coordinates"":[-38.88005760869566,-12.255228969359333]}"
00000000000000009590,"{""type"":""Point"",""coordinates"":[-38.88005760869566,-12.246061281337049]}"
00000000000000009591,"{""type"":""Point"",""coordinates"":[-38.88005760869566,-12.236893593314765]}"
00000000000000009592,"{""type"":""Point"",""coordinates"":[-38.88005760869566,-12.22772590529248]}"
00000000000000009593,"{""type"":""Point"",""coordinates"":[-38.88005760869566,-12.218558217270196]}"
00000000000000009594,"{""type"":""Point"",""coordinates"":[-38.88005760869566,-12.209390529247912]}"
00000000000000009595,"{""type"":""Point"",""coordinates"":[-38.88005760869566,-12.200222841225628]}"
00000000000000009596,"{""type"":""Point"",""coordinates"":[-38.88005760869566,-12.191055153203344]}"
00000000000000009597,"{""type"":""Point"",""coordinates"":[-38.88005760869566,-12.18188746518106]}"
00000000000000009598,"{""type"":""Point"",""coordinates"":[-38.88005760869566,-12.172719777158775]}"
00000000000000009599,"{""type"":""Point"",""coordinates"":[-38.87978152173913,-12.324795543175489]}"
00000000000000009600,"{""type"":""Point"",""coordinates"":[-38.87978152173913,-12.315627855153204]}"
00000000000000009601,"{""type"":""Point"",""coordinates"":[-38.87978152173913,-12.30646016713092]}"
00000000000000009602,"{""type"":""Point"",""coordinates"":[-38.87978152173913,-12.297292479108636]}"
00000000000000009603,"{""type"":""Point"",""coordinates"":[-38.87978152173913,-12.288124791086352]}"
00000000000000009604,"{""type"":""Point"",""coordinates"":[-38.87978152173913,-12.278957103064068]}"
00000000000000009605,"{""type"":""Point"",""coordinates"":[-38.87978152173913,-12.269789415041783]}"
00000000000000009606,"{""type"":""Point"",""coordinates"":[-38.87978152173913,-12.2606217270195]}"
00000000000000009607,"{""type"":""Point"",""coordinates"":[-38.87978152173913,-12.251454038997215]}"
00000000000000009608,"{""type"":""Point"",""coordinates"":[-38.87978152173913,-12.242286350974931]}"
00000000000000009609,"{""type"":""Point"",""coordinates"":[-38.87978152173913,-12.233118662952647]}"
00000000000000009610,"{""type"":""Point"",""coordinates"":[-38.87978152173913,-12.223950974930363]}"
00000000000000009611,"{""type"":""Point"",""coordinates"":[-38.87978152173913,-12.214783286908078]}"
00000000000000009612,"{""type"":""Point"",""coordinates"":[-38.87978152173913,-12.205615598885794]}"
00000000000000009613,"{""type"":""Point"",""coordinates"":[-38.87978152173913,-12.19644791086351]}"
00000000000000009614,"{""type"":""Point"",""coordinates"":[-38.87978152173913,-12.187280222841226]}"
00000000000000009615,"{""type"":""Point"",""coordinates"":[-38.87978152173913,-12.178112534818942]}"
00000000000000009616,"{""type"":""Point"",""coordinates"":[-38.87978152173913,-12.168944846796657]}"
00000000000000009617,"{""type"":""Point"",""coordinates"":[-38.87950543478261,-12.320750974930363]}"
00000000000000009618,"{""type"":""Point"",""coordinates"":[-38.87950543478261,-12.311583286908078]}"
00000000000000009619,"{""type"":""Point"",""coordinates"":[-38.87950543478261,-12.302415598885794]}"
00000000000000009620,"{""type"":""Point"",""coordinates"":[-38.87950543478261,-12.29324791086351]}"
00000000000000009621,"{""type"":""Point"",""coordinates"":[-38.87950543478261,-12.284080222841226]}"
00000000000000009622,"{""type"":""Point"",""coordinates"":[-38.87950543478261,-12.274912534818942]}"
00000000000000009623,"{""type"":""Point"",""coordinates"":[-38.87950543478261,-12.265744846796657]}"
00000000000000009624,"{""type"":""Point"",""coordinates"":[-38.87950543478261,-12.256577158774373]}"
00000000000000009625,"{""type"":""Point"",""coordinates"":[-38.87950543478261,-12.247409470752089]}"
00000000000000009626,"{""type"":""Point"",""coordinates"":[-38.87950543478261,-12.238241782729805]}"
00000000000000009627,"{""type"":""Point"",""coordinates"":[-38.87950543478261,-12.229074094707522]}"
00000000000000009628,"{""type"":""Point"",""coordinates"":[-38.87950543478261,-12.219906406685238]}"
00000000000000009629,"{""type"":""Point"",""coordinates"":[-38.87950543478261,-12.210738718662954]}"
00000000000000009630,"{""type"":""Point"",""coordinates"":[-38.87950543478261,-12.20157103064067]}"
00000000000000009631,"{""type"":""Point"",""coordinates"":[-38.87950543478261,-12.192403342618386]}"
00000000000000009632,"{""type"":""Point"",""coordinates"":[-38.87950543478261,-12.183235654596102]}"
00000000000000009633,"{""type"":""Point"",""coordinates"":[-38.87950543478261,-12.174067966573817]}"
00000000000000009634,"{""type"":""Point"",""coordinates"":[-38.87950543478261,-12.164900278551533]}"
00000000000000009635,"{""type"":""Point"",""coordinates"":[-38.87922934782609,-12.316436768802228]}"
00000000000000009636,"{""type"":""Point"",""coordinates"":[-38.87922934782609,-12.307269080779944]}"
00000000000000009637,"{""type"":""Point"",""coordinates"":[-38.87922934782609,-12.29810139275766]}"
00000000000000009638,"{""type"":""Point"",""coordinates"":[-38.87922934782609,-12.288933704735376]}"
00000000000000009639,"{""type"":""Point"",""coordinates"":[-38.87922934782609,-12.279766016713094]}"
00000000000000009640,"{""type"":""Point"",""coordinates"":[-38.87922934782609,-12.27059832869081]}"
00000000000000009641,"{""type"":""Point"",""coordinates"":[-38.87922934782609,-12.261430640668525]}"
00000000000000009642,"{""type"":""Point"",""coordinates"":[-38.87922934782609,-12.252262952646241]}"
00000000000000009643,"{""type"":""Point"",""coordinates"":[-38.87922934782609,-12.243095264623957]}"
00000000000000009644,"{""type"":""Point"",""coordinates"":[-38.87922934782609,-12.233927576601673]}"
00000000000000009645,"{""type"":""Point"",""coordinates"":[-38.87922934782609,-12.224759888579388]}"
00000000000000009646,"{""type"":""Point"",""coordinates"":[-38.87922934782609,-12.215592200557104]}"
00000000000000009647,"{""type"":""Point"",""coordinates"":[-38.87922934782609,-12.20642451253482]}"
00000000000000009648,"{""type"":""Point"",""coordinates"":[-38.87922934782609,-12.197256824512536]}"
00000000000000009649,"{""type"":""Point"",""coordinates"":[-38.87922934782609,-12.188089136490252]}"
00000000000000009650,"{""type"":""Point"",""coordinates"":[-38.87922934782609,-12.178921448467968]}"
00000000000000009651,"{""type"":""Point"",""coordinates"":[-38.87922934782609,-12.169753760445683]}"
00000000000000009652,"{""type"":""Point"",""coordinates"":[-38.878953260869565,-12.32102061281337]}"
00000000000000009653,"{""type"":""Point"",""coordinates"":[-38.878953260869565,-12.311852924791086]}"
00000000000000009654,"{""type"":""Point"",""coordinates"":[-38.878953260869565,-12.302685236768802]}"
00000000000000009655,"{""type"":""Point"",""coordinates"":[-38.878953260869565,-12.293517548746518]}"
00000000000000009656,"{""type"":""Point"",""coordinates"":[-38.878953260869565,-12.284349860724236]}"
00000000000000009657,"{""type"":""Point"",""coordinates"":[-38.878953260869565,-12.275182172701951]}"
00000000000000009658,"{""type"":""Point"",""coordinates"":[-38.878953260869565,-12.266014484679667]}"
00000000000000009659,"{""type"":""Point"",""coordinates"":[-38.878953260869565,-12.256846796657383]}"
00000000000000009660,"{""type"":""Point"",""coordinates"":[-38.878953260869565,-12.247679108635099]}"
00000000000000009661,"{""type"":""Point"",""coordinates"":[-38.878953260869565,-12.238511420612815]}"
00000000000000009662,"{""type"":""Point"",""coordinates"":[-38.878953260869565,-12.22934373259053]}"
00000000000000009663,"{""type"":""Point"",""coordinates"":[-38.878953260869565,-12.220176044568246]}"
00000000000000009664,"{""type"":""Point"",""coordinates"":[-38.878953260869565,-12.211008356545962]}"
00000000000000009665,"{""type"":""Point"",""coordinates"":[-38.878953260869565,-12.201840668523678]}"
00000000000000009666,"{""type"":""Point"",""coordinates"":[-38.878953260869565,-12.192672980501394]}"
00000000000000009667,"{""type"":""Point"",""coordinates"":[-38.878953260869565,-12.18350529247911]}"
00000000000000009668,"{""type"":""Point"",""coordinates"":[-38.878953260869565,-12.174337604456825]}"
00000000000000009669,"{""type"":""Point"",""coordinates"":[-38.878953260869565,-12.165169916434541]}"
00000000000000009670,"{""type"":""Point"",""coordinates"":[-38.87867717391305,-12.31616713091922]}"
00000000000000009671,"{""type"":""Point"",""coordinates"":[-38.87867717391305,-12.306999442896936]}"
00000000000000009672,"{""type"":""Point"",""coordinates"":[-38.87867717391305,-12.297831754874652]}"
00000000000000009673,"{""type"":""Point"",""coordinates"":[-38.87867717391305,-12.288664066852368]}"
00000000000000009674,"{""type"":""Point"",""coordinates"":[-38.87867717391305,-12.279496378830084]}"
